,inputs,outputs,nb_plays-50-units-128-ensemble-1-predictions,nb_plays-50-units-128-ensemble-2-predictions,nb_plays-50-units-128-ensemble-3-predictions,nb_plays-50-units-128-ensemble-4-predictions,nb_plays-50-units-128-ensemble-5-predictions,nb_plays-50-units-128-ensemble-6-predictions,nb_plays-50-units-128-ensemble-7-predictions,nb_plays-50-units-128-ensemble-8-predictions,nb_plays-50-units-128-ensemble-9-predictions,nb_plays-50-units-128-ensemble-10-predictions,nb_plays-50-units-128-ensemble-11-predictions,nb_plays-50-units-128-ensemble-12-predictions,nb_plays-50-units-128-ensemble-13-predictions,nb_plays-50-units-128-ensemble-14-predictions,nb_plays-50-units-128-ensemble-15-predictions,nb_plays-50-units-128-ensemble-16-predictions,nb_plays-50-units-128-ensemble-17-predictions,nb_plays-50-units-128-ensemble-18-predictions,nb_plays-50-units-128-ensemble-19-predictions,nb_plays-50-units-128-ensemble-20-predictions,lower,higher,average
860,0,9.354,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
861,1,12.868,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
862,0.333,11.164,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
863,1.667,17.376,24.83,19.592,15.636,24.834,24.837,16.615,24.839,16.138,14.35,21.956,31.157,13.107,24.837,17.342,16.461,24.836,-0.319,14.64,20.099,21.888,-0.319,31.157,19.38375
864,0,9.354,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
865,0.333,9.719,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
866,1.667,17.376,24.83,19.592,15.636,24.834,24.837,16.615,24.839,16.138,14.35,21.956,31.157,13.107,24.837,17.342,16.461,24.836,-0.319,14.64,20.099,21.888,-0.319,31.157,19.38375
867,0,9.354,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
868,1,12.868,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
869,0.333,11.164,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
870,1.667,17.376,24.83,19.592,15.636,24.834,24.837,16.615,24.839,16.138,14.35,21.956,31.157,13.107,24.837,17.342,16.461,24.836,-0.319,14.64,20.099,21.888,-0.319,31.157,19.38375
871,0,9.354,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
872,0.333,9.719,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
873,1.667,17.376,24.83,19.592,15.636,24.834,24.837,16.615,24.839,16.138,14.35,21.956,31.157,13.107,24.837,17.342,16.461,24.836,-0.319,14.64,20.099,21.888,-0.319,31.157,19.38375
874,0,9.354,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
875,1,12.868,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
876,0.333,11.164,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
877,1.667,17.376,24.83,19.592,15.636,24.834,24.837,16.615,24.839,16.138,14.35,21.956,31.157,13.107,24.837,17.342,16.461,24.836,-0.319,14.64,20.099,21.888,-0.319,31.157,19.38375
878,0,9.354,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
879,0.333,9.719,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
880,1.667,17.376,24.83,19.592,15.636,24.834,24.837,16.615,24.839,16.138,14.35,21.956,31.157,13.107,24.837,17.342,16.461,24.836,-0.319,14.64,20.099,21.888,-0.319,31.157,19.38375
881,0,9.354,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
882,1,12.868,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
883,0.333,11.164,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
884,1.667,17.376,24.83,19.592,15.636,24.834,24.837,16.615,24.839,16.138,14.35,21.956,31.157,13.107,24.837,17.342,16.461,24.836,-0.319,14.64,20.099,21.888,-0.319,31.157,19.38375
885,0,9.354,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
886,0.333,9.719,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
887,1.667,17.376,24.83,19.592,15.636,24.834,24.837,16.615,24.839,16.138,14.35,21.956,31.157,13.107,24.837,17.342,16.461,24.836,-0.319,14.64,20.099,21.888,-0.319,31.157,19.38375
888,0,9.354,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
889,1,12.868,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
890,0.333,11.164,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
891,1.667,17.376,24.83,19.592,15.636,24.834,24.837,16.615,24.839,16.138,14.35,21.956,31.157,13.107,24.837,17.342,16.461,24.836,-0.319,14.64,20.099,21.888,-0.319,31.157,19.38375
892,0,9.354,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
893,0.333,9.719,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
894,1.667,17.376,24.83,19.592,15.636,24.834,24.837,16.615,24.839,16.138,14.35,21.956,31.157,13.107,24.837,17.342,16.461,24.836,-0.319,14.64,20.099,21.888,-0.319,31.157,19.38375
895,0,9.354,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
896,1,12.868,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
897,0.333,11.164,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
898,1.667,17.376,24.83,19.592,15.636,24.834,24.837,16.615,24.839,16.138,14.35,21.956,31.157,13.107,24.837,17.342,16.461,24.836,-0.319,14.64,20.099,21.888,-0.319,31.157,19.38375
899,0,9.354,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
900,0.333,9.719,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
901,5,47.907,24.83,41.388,47.955,24.834,24.837,47.936,24.839,47.939,47.941,41.375,41.38,47.935,24.837,47.945,47.935,24.836,47.929,47.952,47.941,41.412,24.83,47.955,39.6988
902,0,9.354,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
903,3,28.397,24.83,41.388,15.636,24.834,24.837,28.473,24.839,28.482,28.485,41.375,41.38,28.494,24.837,28.466,28.489,24.836,28.452,28.494,28.498,41.412,15.636,41.412,29.32685
904,1,17.833,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
905,5,47.907,24.83,41.388,47.955,24.834,24.837,47.936,24.839,47.939,47.941,41.375,41.38,47.935,24.837,47.945,47.935,24.836,47.929,47.952,47.941,41.412,24.83,47.955,39.6988
906,0,9.354,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
907,1,12.868,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
908,5,47.907,24.83,41.388,47.955,24.834,24.837,47.936,24.839,47.939,47.941,41.375,41.38,47.935,24.837,47.945,47.935,24.836,47.929,47.952,47.941,41.412,24.83,47.955,39.6988
909,0,9.354,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
910,3,28.397,24.83,41.388,15.636,24.834,24.837,28.473,24.839,28.482,28.485,41.375,41.38,28.494,24.837,28.466,28.489,24.836,28.452,28.494,28.498,41.412,15.636,41.412,29.32685
911,1,17.833,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
912,5,47.907,24.83,41.388,47.955,24.834,24.837,47.936,24.839,47.939,47.941,41.375,41.38,47.935,24.837,47.945,47.935,24.836,47.929,47.952,47.941,41.412,24.83,47.955,39.6988
913,0,9.354,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
914,1,12.868,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
915,5,47.907,24.83,41.388,47.955,24.834,24.837,47.936,24.839,47.939,47.941,41.375,41.38,47.935,24.837,47.945,47.935,24.836,47.929,47.952,47.941,41.412,24.83,47.955,39.6988
916,0,9.354,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
917,3,28.397,24.83,41.388,15.636,24.834,24.837,28.473,24.839,28.482,28.485,41.375,41.38,28.494,24.837,28.466,28.489,24.836,28.452,28.494,28.498,41.412,15.636,41.412,29.32685
918,1,17.833,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
919,5,47.907,24.83,41.388,47.955,24.834,24.837,47.936,24.839,47.939,47.941,41.375,41.38,47.935,24.837,47.945,47.935,24.836,47.929,47.952,47.941,41.412,24.83,47.955,39.6988
920,0,9.354,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
921,1,12.868,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
922,5,47.907,24.83,41.388,47.955,24.834,24.837,47.936,24.839,47.939,47.941,41.375,41.38,47.935,24.837,47.945,47.935,24.836,47.929,47.952,47.941,41.412,24.83,47.955,39.6988
923,0,9.354,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
924,3,28.397,24.83,41.388,15.636,24.834,24.837,28.473,24.839,28.482,28.485,41.375,41.38,28.494,24.837,28.466,28.489,24.836,28.452,28.494,28.498,41.412,15.636,41.412,29.32685
925,1,17.833,d,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,15.819
926,5,47.907,24.83,41.388,47.955,24.834,24.837,47.936,24.839,47.939,47.941,41.375,41.38,47.935,24.837,47.945,47.935,24.836,47.929,47.952,47.941,41.412,24.83,47.955,39.6988
927,0,9.354,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
928,1,12.868,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
929,5,47.907,24.83,41.388,47.955,24.834,24.837,47.936,24.839,47.939,47.941,41.375,41.38,47.935,24.837,47.945,47.935,24.836,47.929,47.952,47.941,41.412,24.83,47.955,39.6988
930,0,9.354,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
931,3,28.397,24.83,41.388,15.636,24.834,24.837,28.473,24.839,28.482,28.485,41.375,41.38,28.494,24.837,28.466,28.489,24.836,28.452,28.494,28.498,41.412,15.636,41.412,29.32685
932,1,17.833,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
933,5,47.907,24.83,41.388,47.955,24.834,24.837,47.936,24.839,47.939,47.941,41.375,41.38,47.935,24.837,47.945,47.935,24.836,47.929,47.952,47.941,41.412,24.83,47.955,39.6988
934,0,9.354,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
935,1,12.868,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
936,5,47.907,24.83,41.388,47.955,24.834,24.837,47.936,24.839,47.939,47.941,41.375,41.38,47.935,24.837,47.945,47.935,24.836,47.929,47.952,47.941,41.412,24.83,47.955,39.6988
937,0,9.354,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
938,3,28.397,24.83,41.388,15.636,24.834,24.837,28.473,24.839,28.482,28.485,41.375,41.38,28.494,24.837,28.466,28.489,24.836,28.452,28.494,28.498,41.412,15.636,41.412,29.32685
939,1,17.833,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
940,5,47.907,24.83,41.388,47.955,24.834,24.837,47.936,24.839,47.939,47.941,41.375,41.38,47.935,24.837,47.945,47.935,24.836,47.929,47.952,47.941,41.412,24.83,47.955,39.6988
941,0,9.354,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
942,1,12.868,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
943,5,47.907,24.83,41.388,47.955,24.834,24.837,47.936,24.839,47.939,47.941,41.375,41.38,47.935,24.837,47.945,47.935,24.836,47.929,47.952,47.941,41.412,24.83,47.955,39.6988
944,0,9.354,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
945,3,28.397,24.83,41.388,15.636,24.834,24.837,28.473,24.839,28.482,28.485,41.375,41.38,28.494,24.837,28.466,28.489,24.836,28.452,28.494,28.498,41.412,15.636,41.412,29.32685
946,1,17.833,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
947,5,47.907,24.83,41.388,47.955,24.834,24.837,47.936,24.839,47.939,47.941,41.375,41.38,47.935,24.837,47.945,47.935,24.836,47.929,47.952,47.941,41.412,24.83,47.955,39.6988
948,0,9.354,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
949,1,12.868,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
950,5,47.907,24.83,41.388,47.955,24.834,24.837,47.936,24.839,47.939,47.941,41.375,41.38,47.935,24.837,47.945,47.935,24.836,47.929,47.952,47.941,41.412,24.83,47.955,39.6988
951,0,9.354,24.83,12.316,15.636,24.834,24.837,12.383,24.839,12.387,12.388,12.33,12.336,12.377,24.837,12.39,12.378,24.836,12.376,12.397,12.385,12.299,12.299,24.839,16.26955
952,6,60.226,24.83,41.388,47.955,24.834,24.837,47.936,24.839,47.939,47.941,41.375,41.38,47.935,24.837,47.945,47.935,24.836,47.563,47.952,47.941,41.412,24.83,47.955,39.6805
953,2,31.774,24.83,12.316,15.636,24.834,24.837,17.111,24.839,19.925,18.664,23.094,29.683,13.681,24.837,19.061,14.041,24.836,12.376,14.884,20.709,21.395,12.316,29.683,20.07945
954,10,109.504,66.547,41.394,48.792,80.326,24.837,58.212,24.839,47.939,48.075,42.048,49.551,47.935,24.837,47.955,70.104,24.751,49.067,47.952,47.988,41.412,24.751,80.326,46.72805
955,0,13.691,24.887,12.316,15.956,24.834,24.837,12.383,24.839,12.387,12.416,12.998,12.336,12.377,24.837,12.39,12.378,24.751,12.376,12.397,12.415,12.299,12.299,24.887,16.32045
956,2,24.254,24.887,26.161,15.956,24.834,24.837,20.283,24.839,21.471,18.353,30.448,41.75,17.288,24.837,22.197,20.953,24.751,-3.814,18.755,24.217,28.169,-3.814,41.75,22.5586
957,10,109.504,66.54,41.395,49.108,80.326,24.837,58.79,24.839,47.939,48.101,42.572,50.436,47.951,24.837,47.953,71.495,24.666,57.406,47.952,48.048,41.412,24.666,80.326,47.33015
958,0,13.691,24.94,12.316,16.269,24.834,24.837,12.383,24.839,12.387,12.444,13.522,12.336,12.393,24.837,12.39,12.378,24.666,12.376,12.397,12.473,12.299,12.299,24.94,16.3658
959,6,62.895,24.94,41.388,48.588,24.834,24.837,47.936,24.839,47.939,47.996,42.568,41.38,47.951,24.837,47.945,47.935,24.666,47.563,47.952,48.029,41.412,24.666,48.588,39.77675
960,2,34.443,24.94,12.316,16.269,24.834,24.837,17.111,24.839,19.925,18.674,26.465,29.683,13.681,24.837,19.061,14.041,24.666,12.376,14.884,20.801,21.395,12.316,29.683,20.28175
961,10,109.504,66.531,41.394,49.398,80.326,24.837,58.212,24.839,47.939,48.129,42.855,49.551,47.951,24.837,47.955,70.104,24.583,49.067,47.952,48.078,41.412,24.583,80.326,46.7975
962,0,13.691,24.989,12.316,16.555,24.834,24.837,12.383,24.839,12.387,12.473,13.806,12.336,12.393,24.837,12.39,12.378,24.583,12.376,12.397,12.506,12.299,12.299,24.989,16.3957
963,2,24.254,24.989,26.161,16.555,24.834,24.837,20.283,24.839,21.471,18.364,32.736,41.75,17.287,24.837,22.197,20.953,24.583,-3.814,18.755,24.312,28.169,-3.814,41.75,22.7049
964,10,109.504,66.521,41.395,49.646,80.326,24.837,58.79,24.839,47.939,48.157,42.979,50.436,47.968,24.837,47.953,71.495,24.501,57.406,47.952,48.141,41.412,24.501,80.326,47.3765
965,0,13.691,25.03,12.316,16.801,24.834,24.837,12.383,24.839,12.387,12.502,13.93,12.336,12.41,24.837,12.39,12.378,24.501,12.376,12.397,12.566,12.299,12.299,25.03,16.41745
966,6,62.895,25.03,41.388,49.12,24.834,24.837,47.936,24.839,47.939,48.054,42.976,41.38,47.968,24.837,47.945,47.935,24.501,47.563,47.952,48.122,41.412,24.501,49.12,39.8284
967,2,34.443,25.03,12.316,16.801,24.834,24.837,17.111,24.839,19.925,18.686,27.631,29.683,13.68,24.837,19.061,14.041,24.501,12.376,14.884,20.899,21.395,12.316,29.683,20.36835
968,10,109.504,66.51,41.394,49.846,80.326,24.837,58.212,24.839,47.939,48.185,43.016,49.551,47.968,24.837,47.955,70.104,24.423,49.067,47.952,48.174,41.412,24.423,80.326,46.82735
969,0,13.691,25.063,12.316,16.998,24.834,24.837,12.383,24.839,12.387,12.531,13.966,12.336,12.41,24.837,12.39,12.378,24.423,12.376,12.397,12.602,12.299,12.299,25.063,16.4301
970,2,24.254,25.063,26.161,16.998,24.834,24.837,20.283,24.839,21.471,18.376,33.208,41.75,17.287,24.837,22.197,20.953,24.423,-3.814,18.755,24.413,28.169,-3.814,41.75,22.752
971,10,109.504,66.501,41.395,49.998,80.326,24.837,58.79,24.839,47.939,48.212,43.018,50.436,47.986,24.837,47.953,71.495,24.349,57.406,47.952,48.239,41.412,24.349,80.326,47.396
972,0,13.691,25.089,12.316,17.147,24.834,24.837,12.383,24.839,12.387,12.56,13.969,12.336,12.428,24.837,12.39,12.378,24.349,12.376,12.397,12.665,12.299,12.299,25.089,16.4408
973,6,62.895,25.089,41.388,49.466,24.834,24.837,47.936,24.839,47.939,48.112,43.014,41.38,47.986,24.837,47.945,47.935,24.349,47.563,47.952,48.22,41.412,24.349,49.466,39.85165
974,2,34.443,25.089,12.316,17.147,24.834,24.837,17.111,24.839,19.925,18.697,27.762,29.683,13.68,24.837,19.061,14.041,24.349,12.376,14.884,21.002,21.395,12.316,29.683,20.39325
975,10,109.504,66.493,41.394,50.108,80.326,24.837,58.212,24.839,47.939,48.24,43.005,49.551,47.986,24.837,47.955,70.104,24.278,49.067,47.952,48.274,41.412,24.278,80.326,46.84045
976,0,13.691,25.108,12.316,17.256,24.834,24.837,12.383,24.839,12.387,12.588,13.956,12.336,12.428,24.837,12.39,12.378,24.278,12.376,12.397,12.702,12.299,12.299,25.108,16.44625
977,2,24.254,25.108,26.161,17.256,24.834,24.837,20.283,24.839,21.471,18.387,33.2,41.75,17.286,24.837,22.197,20.953,24.278,-3.814,18.755,24.519,28.169,-3.814,41.75,22.7653
978,10,109.504,66.486,41.395,50.185,80.326,24.837,58.79,24.839,47.939,48.267,42.989,50.436,48.004,24.837,47.953,71.495,24.212,57.406,47.952,48.341,41.412,24.212,80.326,47.40505
979,0,13.691,25.122,12.316,17.332,24.834,24.837,12.383,24.839,12.387,12.616,13.94,12.336,12.446,24.837,12.39,12.378,24.212,12.376,12.397,12.767,12.299,12.299,25.122,16.4522
980,6,62.895,25.122,41.388,49.651,24.834,24.837,47.936,24.839,47.939,48.169,42.985,41.38,48.004,24.837,47.945,47.935,24.212,47.563,47.952,48.323,41.412,24.212,49.651,39.86315
981,2,34.443,25.122,12.316,17.332,24.834,24.837,17.111,24.839,19.925,18.708,27.7,29.683,13.68,24.837,19.061,14.041,24.212,12.376,14.884,21.109,21.395,12.316,29.683,20.4001
982,10,109.504,66.481,41.394,50.238,80.326,24.837,58.212,24.839,47.939,48.293,42.971,49.551,48.004,24.837,47.955,70.104,24.152,49.067,47.952,48.378,41.412,24.152,80.326,46.8471
983,0,13.691,25.133,12.316,17.384,24.834,24.837,12.383,24.839,12.387,12.644,13.921,12.336,12.446,24.837,12.39,12.378,24.152,12.376,12.397,12.807,12.299,12.299,25.133,16.4548
984,2,24.254,25.133,26.161,17.384,24.834,24.837,20.283,24.839,21.471,18.398,33.122,41.75,17.286,24.837,22.197,20.953,24.152,-3.814,18.755,24.628,28.169,-3.814,41.75,22.76875
985,10,109.504,66.478,41.395,50.274,80.326,24.837,58.79,24.839,47.939,48.315,42.955,50.436,48.023,24.837,47.953,71.495,24.096,57.406,47.952,48.446,41.412,24.096,80.326,47.4102
986,0,13.691,25.14,12.316,17.419,24.834,24.837,12.383,24.839,12.387,12.667,13.905,12.336,12.465,24.837,12.39,12.378,24.096,12.376,12.397,12.872,12.299,12.299,25.14,16.45865
987,6,62.895,25.14,41.388,49.738,24.834,24.837,47.936,24.839,47.939,48.219,42.951,41.38,48.023,24.837,47.945,47.935,24.096,47.563,47.952,48.428,41.412,24.096,49.738,39.8696
988,2,34.443,25.14,12.316,17.419,24.834,24.837,17.111,24.839,19.925,18.717,27.619,29.683,13.679,24.837,19.061,14.041,24.096,12.376,14.884,21.22,21.395,12.316,29.683,20.40145
989,10,109.504,66.475,41.394,50.297,80.326,24.837,58.212,24.839,47.939,48.333,42.939,49.551,48.023,24.837,47.955,70.104,24.045,49.067,47.952,48.484,41.412,24.045,80.326,46.85105
990,0,13.691,25.145,12.316,17.443,24.834,24.837,12.383,24.839,12.387,12.686,13.889,12.336,12.465,24.837,12.39,12.378,24.045,12.376,12.397,12.914,12.299,12.299,25.145,16.4598
991,2,24.254,25.145,26.161,17.443,24.834,24.837,20.283,24.839,21.471,18.401,33.045,41.75,17.285,24.837,22.197,20.953,24.045,-3.814,18.755,24.741,28.169,-3.814,41.75,22.76885
992,10,109.504,66.473,41.395,50.313,80.326,24.837,58.79,24.839,47.939,48.347,42.924,50.436,48.042,24.837,47.953,71.495,23.999,57.406,47.952,48.552,41.412,23.999,80.326,47.41335
