,inputs,outputs,nb_plays-50-units-128-ensemble-1-predictions,nb_plays-50-units-128-ensemble-2-predictions,nb_plays-50-units-128-ensemble-3-predictions,nb_plays-50-units-128-ensemble-4-predictions,nb_plays-50-units-128-ensemble-5-predictions,nb_plays-50-units-128-ensemble-6-predictions,nb_plays-50-units-128-ensemble-7-predictions,nb_plays-50-units-128-ensemble-8-predictions,nb_plays-50-units-128-ensemble-9-predictions,nb_plays-50-units-128-ensemble-10-predictions,nb_plays-50-units-128-ensemble-11-predictions,nb_plays-50-units-128-ensemble-12-predictions,nb_plays-50-units-128-ensemble-13-predictions,nb_plays-50-units-128-ensemble-14-predictions,nb_plays-50-units-128-ensemble-15-predictions,nb_plays-50-units-128-ensemble-16-predictions,nb_plays-50-units-128-ensemble-17-predictions,nb_plays-50-units-128-ensemble-18-predictions,nb_plays-50-units-128-ensemble-19-predictions,nb_plays-50-units-128-ensemble-20-predictions,lower,higher,average
231,0.657,0.235,-2.44,-3.893,0.062,-2.99,-1.262,-2.491,-6.245,0.165,-2.449,-2.754,-4.674,-2.282,-1.666,-6.618,-0.035,-2.473,-1.888,-2.881,-1.985,-4.898,-6.618,0.165,-2.68485
232,-2.354,-18.899,-21.971,-20.573,-16.708,-17.292,-18.249,-17.691,-19.216,-16.146,-22.148,-18.432,-18.797,-23.116,-20.325,-16.311,-20.614,-21.046,-21.05,-18.905,-18.889,-16.797,-23.116,-16.146,-19.2138
233,-2.763,-22.662,-28.955,-29.434,-26.546,-21.716,-25.671,-22.482,-27.681,-27.664,-30.176,-29.903,-28.598,-32.827,-28.509,-20.672,-28.517,-30.565,-32.189,-29.906,-29.857,-27.503,-32.827,-20.672,-27.96855
234,-2.507,-22.507,-31.594,-32.842,-32.024,-27.462,-28.183,-29.771,-30.188,-27.821,-34.422,-30.255,-29.778,-35.233,-33.415,-23.287,-30.744,-32.476,-34.797,-32.594,-32.57,-33.07,-35.233,-23.287,-31.1263
235,-0.165,-7.159,-7.399,-10.845,-9.979,-10.363,-9.119,-11.437,-13.411,-12.4,-11.488,-10.284,-8.002,-10.543,-8.506,-12.163,-9.523,-8.191,-11.509,-9.081,-8.458,-8.203,-13.411,-7.399,-10.0452
236,-5.416,-53.032,-54.383,-53.062,-53.988,-52.252,-52.506,-53.572,-52.45,-52.139,-53.385,-53.889,-53.579,-56.602,-51.441,-50.881,-50.455,-53.607,-53.372,-55.836,-53.224,-55.654,-56.602,-50.455,-53.31385
237,-3.95,-46.458,-47.266,-47.257,-48.866,-46.468,-47.341,-48.572,-45.701,-47.822,-47.908,-46.233,-48.592,-48.442,-48.063,-48.689,-42.272,-47.175,-47.975,-48.803,-47.378,-49.162,-49.162,-42.272,-47.49925
238,-1.662,-26.963,-29.13,-27.174,-29.128,-29.552,-26.088,-31.639,-31.041,-28.241,-28.137,-27.06,-28.159,-32.271,-29.367,-29.63,-24.912,-28.821,-29.172,-28.273,-26.669,-28.508,-32.271,-24.912,-28.6486
239,-2.237,-28.23,-29.299,-29.161,-29.473,-30.302,-27.333,-31.449,-32.376,-28.529,-29.455,-29.242,-28.685,-35.598,-29.629,-28.397,-28.214,-29.038,-29.522,-28.253,-26.864,-30.816,-35.598,-26.864,-29.58175
240,-2.549,-29.833,-34.589,-32.943,-33.586,-34.202,-31.07,-33.666,-34.523,-28.405,-34.847,-32.888,-29.685,-36.238,-33.661,-32.721,-32.301,-33.99,-33.963,-33.845,-30.826,-34.722,-36.238,-28.405,-33.13355
241,-4.471,-44.309,-50.109,-46.711,-47.339,-48.869,-46.934,-47.123,-48.765,-45.405,-49.265,-46.986,-46.2,-45.661,-48.078,-49.883,-44.642,-49.382,-46.515,-45.941,-44.445,-46.588,-50.109,-44.445,-47.24205
242,-0.536,-15.724,-14.468,-18.017,-14.507,-19.524,-15.602,-18.029,-18.274,-13.927,-16.252,-17.95,-16.095,-16.662,-16.143,-19.083,-14.267,-18.169,-15.737,-16.8,-17.977,-16.369,-19.524,-13.927,-16.6926
243,2.858,21.997,21.707,21.348,23.41,17.655,19.054,23.777,25.632,21.201,20.64,24.893,21.072,19.706,21.693,21.01,20.879,22.275,21.887,22.088,18.376,26.107,17.655,26.107,21.7205
244,-2.412,-19.383,-21.324,-22.829,-21.437,-22.209,-19.282,-16.597,-18.02,-20.444,-18.566,-18.408,-18.769,-13.982,-23.758,-22.481,-21.565,-19.012,-17.839,-18.475,-17.547,-19.197,-23.758,-13.982,-19.58705
245,-4.296,-40.066,-42.516,-44.606,-40.411,-42.414,-43.284,-40.404,-43.3,-38.634,-40.116,-42.254,-40.381,-42.308,-41.529,-43.976,-40.291,-39.883,-41.711,-43.057,-42.175,-47.446,-47.446,-38.634,-42.0348
246,-1.533,-23.119,-24.427,-24.059,-25.991,-23.549,-28.551,-27.302,-23.672,-25.718,-24.629,-24.744,-25.879,-25.09,-26.987,-24.866,-23.777,-28.692,-23.227,-26.296,-28.897,-27.879,-28.897,-23.227,-25.7116
247,-5.498,-54.038,-55.878,-56.155,-56.997,-54.941,-55.481,-54.154,-54.303,-54.132,-54.376,-54.667,-55.138,-57.421,-57.387,-56.42,-54.544,-54.461,-55.197,-56.622,-55.949,-55.673,-57.421,-54.132,-55.4948
248,-6.207,-62.782,-60.928,-64.956,-63.009,-66.007,-64.332,-65.049,-64.621,-63.445,-67.587,-64.521,-63.935,-67.592,-64.832,-66.614,-59.406,-64.486,-62.949,-64.403,-63.534,-66.543,-67.592,-59.406,-64.43745
249,-3.936,-50.02,-57.136,-57.268,-49.027,-59.002,-54.434,-56.415,-53.024,-54.153,-53.972,-52.297,-50.22,-51.52,-55.988,-55.792,-49.156,-55.342,-53.035,-53.459,-52.892,-52.458,-59.002,-49.027,-53.8295
250,-11.855,-132.361,-130.835,-131.765,-128.176,-127.081,-125.673,-137.833,-126.397,-124.954,-127.77,-127.095,-137.962,-131.061,-126.693,-138.285,-126.493,-124.975,-128.974,-127.746,-125.285,-132.552,-138.285,-124.954,-129.38025
251,-7.639,-101.778,-92.585,-93.708,-107.203,-87.733,-90.435,-102.75,-103.027,-94.977,-84.355,-86.427,-80.921,-111.918,-79.389,-102.764,-93.673,-98.824,-100.206,-88.18,-82.024,-91.68,-111.918,-79.389,-93.63895
252,-5.289,-76.916,-71.101,-69.933,-73.795,-70.437,-66.397,-72.701,-69.769,-69.666,-69.049,-68.748,-69.479,-71.168,-69.96,-70.766,-69.545,-70.532,-70.86,-70.415,-69.479,-72.447,-73.795,-66.397,-70.31235
253,-8.371,-96.699,-94.643,-94.262,-96.138,-94.43,-93.284,-95.087,-94.465,-93.217,-92.766,-91.95,-94.084,-99.868,-96.069,-94.75,-94.231,-97.99,-89.645,-96.116,-90.946,-95.404,-99.868,-89.645,-94.46725
254,-7.471,-93.756,-77.668,-83.943,-87.02,-90.322,-82.868,-86.729,-84.166,-81.001,-87.846,-82.33,-82.484,-78.288,-81.808,-88.632,-82.204,-81.374,-86.937,-86.144,-79.367,-84.667,-90.322,-77.668,-83.7899
255,-5.743,-80.935,-73.243,-73.378,-73.837,-73.219,-69.422,-73.478,-71.469,-71.191,-72.08,-70.566,-71.876,-70.062,-71.296,-72.819,-70.059,-70.616,-72.033,-71.664,-70.479,-72.773,-73.837,-69.422,-71.778
256,-9.418,-106.638,-103.656,-100.198,-104.456,-100.824,-101.029,-104.846,-103.767,-102.085,-97.017,-101.39,-103.518,-110.583,-102.618,-101.934,-105.579,-107.887,-100.83,-104.113,-95.429,-101.002,-110.583,-95.429,-102.63805
257,-5.761,-81.5,-71.024,-75.05,-75.298,-77.268,-75.157,-76.98,-73.389,-72.291,-71.768,-71.782,-72.762,-74.174,-70.222,-73.634,-72.972,-74.311,-74.446,-73.165,-72.559,-72.953,-77.268,-70.222,-73.56025
258,-6.2,-82.207,-74.769,-73.116,-71.491,-72.942,-75.425,-73.952,-74.5,-73.63,-71.363,-70.842,-73.483,-72.784,-72.68,-73.201,-70.982,-73.979,-72.617,-71.792,-72.551,-75.267,-75.425,-70.842,-73.0683
259,-4.566,-68.756,-71.162,-65.946,-66.031,-67.352,-63.282,-60.475,-64.761,-65.24,-63.915,-63.552,-67.101,-63.823,-63.312,-64.011,-64.377,-67.368,-65.312,-67.823,-65.167,-67.811,-71.162,-60.475,-65.39105
260,-1.225,-28.783,-29.097,-31.788,-27.305,-26.275,-27.062,-26.726,-32.159,-27.289,-26.94,-25.281,-28.652,-27.195,-30.042,-27.29,-27.89,-30.473,-25.477,-29.899,-31.472,-30.008,-32.159,-25.281,-28.416
261,-4.212,-47.713,-49.283,-55.825,-47.484,-48.569,-40.685,-44.384,-46.946,-43.825,-46.532,-43.757,-47.612,-44.835,-43.494,-43.617,-46.224,-46.08,-48.259,-50.291,-44.814,-47.679,-55.825,-40.685,-46.50975
262,-4.706,-52.256,-51.06,-55.953,-54.8,-53.266,-48.744,-48.038,-50.233,-52.081,-49.749,-51.18,-53.702,-50.447,-51.826,-50.547,-48.296,-51.693,-55.171,-54.28,-48.672,-49.992,-55.953,-48.038,-51.4865
263,-4.507,-52.256,-52.008,-58.319,-55.615,-53.463,-47.593,-50.622,-50.211,-49.371,-49.748,-49.268,-52.84,-51.675,-55.79,-52.729,-47.284,-53.429,-51.755,-54.16,-50.414,-50.301,-58.319,-47.284,-51.82975
264,-4.156,-51.095,-53.499,-58.333,-55.758,-53.471,-47.54,-50.695,-50.351,-49.528,-49.467,-49.659,-52.609,-53.891,-54.778,-52.207,-46.264,-52.693,-51.248,-53.616,-49.251,-47.421,-58.333,-46.264,-51.61395
265,-7.919,-85.655,-84.41,-85.666,-85.223,-86.56,-84.439,-85.138,-85.209,-85.45,-82.162,-82.181,-85.32,-86.832,-87.178,-85.989,-82.766,-83.455,-84.795,-85.51,-81.93,-86.372,-87.178,-81.93,-84.82925
266,-5.24,-69.448,-69.162,-70.545,-69.159,-68.633,-68.523,-68.438,-63.46,-68.983,-69.011,-63.571,-67.244,-70.249,-66.336,-70.455,-66.011,-65.421,-64.97,-70.308,-65.307,-67.846,-70.545,-63.46,-67.6816
267,-3.994,-57.928,-62.243,-61.465,-63.144,-60.14,-59.97,-61.505,-59.467,-60.736,-61.927,-54.69,-63.174,-60.898,-59.711,-60.801,-57.508,-60.484,-57.82,-63.232,-61.034,-61.847,-63.232,-54.69,-60.5898
268,-9.053,-98.596,-98.651,-100.531,-98.823,-105.477,-99.788,-100.759,-103.069,-98.381,-97.327,-102.716,-101.97,-106.296,-105.746,-102.414,-97.599,-101.844,-99.991,-99.318,-99.796,-98.556,-106.296,-97.327,-100.9526
269,-2.362,-41.752,-43.481,-46.056,-42.105,-40.463,-40.117,-45.589,-44.927,-46.884,-38.955,-42.279,-43.987,-46.83,-40.964,-42.826,-43.796,-42.413,-39.428,-44.163,-41.056,-42.701,-46.884,-38.955,-42.951
270,-1.729,-34.593,-35.416,-33.695,-33.259,-29.62,-34.53,-37.624,-34.048,-35.42,-33.574,-34.1,-36.559,-34.64,-29.792,-33.058,-33.345,-30.427,-35.586,-38.052,-34.425,-34.858,-38.052,-29.62,-34.1014
271,-6.879,-74.71,-76.014,-74.404,-73.402,-72.608,-73.834,-76.065,-75.115,-77.012,-72.515,-73.946,-74.01,-76.175,-75.656,-72.726,-71.629,-79.735,-74.334,-73.989,-71.295,-76.274,-79.735,-71.295,-74.5369
272,-5.717,-70.184,-63.783,-71.156,-65.767,-66.82,-62.355,-66.565,-64.848,-67.654,-65.973,-64.089,-62.522,-71.8,-64.337,-68.1,-66.037,-70.624,-64.406,-66.445,-66.85,-67.459,-71.8,-62.355,-66.3795
273,-7.633,-82.751,-83.39,-85.537,-81.575,-77.32,-81.562,-85.817,-80.455,-86.018,-82.85,-75.045,-75.539,-82.681,-83.562,-86.301,-78.374,-90.504,-84.211,-79.91,-86.678,-82.328,-90.504,-75.045,-82.48285
274,-2.902,-46.975,-50.084,-49.923,-43.69,-44.376,-46.856,-45.692,-48.795,-50.155,-44.156,-43.617,-51.266,-47.52,-48.362,-50.641,-43.322,-48.838,-47.854,-44.494,-48.687,-49.235,-51.266,-43.322,-47.37815
275,-8.182,-88.785,-89.864,-92.912,-89.623,-88.097,-89.248,-93.169,-93.464,-92.619,-87.541,-86.82,-89.454,-98.719,-94.071,-93.808,-85.214,-91.676,-86.091,-92.753,-89.723,-94.308,-98.719,-85.214,-90.9587
276,-5.662,-73.939,-71.047,-74.701,-74.007,-73.322,-70.482,-73.73,-74.395,-72.991,-71.354,-70.651,-71.787,-71.034,-72.803,-73.704,-70.244,-73.754,-71.348,-74.465,-72.841,-73.333,-74.701,-70.244,-72.59965
277,-7.564,-83.742,-85.735,-84.862,-87.057,-82.072,-85.174,-83.767,-89.829,-85.921,-76.476,-85.51,-88.446,-86.699,-87.998,-89.31,-85.49,-89.156,-81.239,-78.476,-85.131,-88.508,-89.829,-76.476,-85.3428
278,-4.823,-66.452,-69.627,-65.957,-66.76,-68.817,-66.3,-62.98,-66.588,-67.707,-65.465,-65.175,-67.646,-66.805,-68.297,-66.876,-65.789,-69.707,-65.779,-68.634,-67.449,-68.4,-69.707,-62.98,-67.0379
279,-10.345,-113.89,-113.888,-115.626,-112.859,-110.651,-109.554,-118.704,-120.406,-112.211,-106.996,-115.152,-118.897,-124.887,-110.654,-110.453,-115.285,-120.971,-113.313,-113.029,-103.417,-110.539,-124.887,-103.417,-113.8746
280,-0.966,-25.593,-31.823,-25.242,-28.124,-25.92,-23.066,-26.45,-28.381,-29.3,-25.357,-23.805,-29.767,-29.503,-24.059,-24.514,-27.677,-30.437,-28.184,-27.939,-26.648,-22.336,-31.823,-22.336,-26.9266
281,-7.819,-84.251,-90.618,-90.375,-86.537,-85.483,-87.457,-87.148,-92.75,-88.027,-83.85,-90.098,-85.531,-91.052,-84.77,-83.879,-87.482,-89.226,-82.956,-87.826,-87.946,-84.913,-92.75,-82.956,-87.3962
282,-4.723,-64.329,-65.937,-66.234,-64.85,-62.742,-66.129,-65.976,-66.168,-67.231,-67.739,-64.526,-64.348,-68.767,-64.831,-66.488,-65.117,-67.204,-59.942,-67.468,-65.326,-60.153,-68.767,-59.942,-65.3588
283,-5.513,-66.657,-70.11,-71.558,-67.381,-67.665,-67.801,-68.258,-70.271,-69.486,-68.131,-64.375,-68.97,-69.371,-69.711,-69.18,-68.335,-69.742,-66.306,-67.728,-68.777,-61.976,-71.558,-61.976,-68.2566
284,-7.133,-78.238,-82.593,-82.935,-84.078,-87.428,-84.265,-81.397,-84.892,-81.609,-81.997,-75.376,-85.554,-79.857,-83.14,-85.625,-79.587,-84.339,-81.671,-80.758,-82.663,-71.423,-87.428,-71.423,-82.05935
285,-8.365,-90.453,-90.489,-92.563,-100.207,-95.577,-96.17,-94.194,-87.458,-93.78,-91.568,-92.057,-94.405,-94.699,-95.463,-95.353,-95.233,-95.737,-98.097,-94.188,-90.09,-98.15,-100.207,-87.458,-94.2739
286,-1.033,-26.356,-25.596,-24.678,-28.655,-24.889,-22.959,-28.502,-26.951,-27.192,-25.187,-21.56,-32.326,-31.643,-25.825,-26.599,-25.923,-27.098,-24.317,-26.017,-26.699,-22.92,-32.326,-21.56,-26.2768
287,-6.843,-73.496,-75.139,-80.789,-75.95,-74.858,-73.294,-74.839,-75.727,-73.504,-71.784,-78.34,-75.161,-76.587,-74.746,-75.3,-74.322,-80.962,-71.823,-71.296,-74.152,-77.639,-80.962,-71.296,-75.3106
288,-3.614,-52.369,-53.566,-55.96,-53.932,-51.136,-53.519,-51.127,-53.905,-51.397,-52.838,-51.562,-53.531,-52.732,-50.919,-50.877,-51.16,-53.265,-52.742,-51.73,-49.004,-51.207,-55.96,-49.004,-52.30545
289,-7.86,-84.72,-83.545,-90.524,-82.719,-82.019,-83.607,-86.951,-86.521,-85.385,-82.091,-79.413,-82.423,-88.551,-87.279,-87.775,-82.295,-84.812,-83.712,-84.212,-83.317,-85.173,-90.524,-79.413,-84.6162
290,-7.195,-83.026,-79.372,-84.063,-80.783,-84.433,-78.111,-82.042,-78.537,-76.451,-83.542,-76.612,-85.211,-77.519,-77.911,-88.599,-77.685,-80.128,-80.336,-78.595,-79.864,-80.687,-88.599,-76.451,-80.52405
291,-2.667,-44.153,-47.367,-46.92,-41.823,-45.406,-39.556,-44.736,-46.51,-45.013,-39.569,-40.332,-44.092,-44.167,-43.53,-45.479,-43.647,-44.811,-42.717,-44.63,-44.845,-46.788,-47.367,-39.556,-44.0969
292,-0.781,-23.315,-21.677,-24.282,-22.352,-21.832,-21.557,-23.23,-23.915,-24.505,-23.607,-20.229,-21.192,-25.578,-21.925,-22.439,-24.381,-21.965,-27.8,-28.842,-25.382,-27.374,-28.842,-20.229,-23.7032
293,-5.148,-55.402,-50.915,-51.76,-52.494,-54.024,-52.854,-52.252,-55.444,-51.041,-55.736,-50.26,-53.64,-55.973,-51.322,-53.449,-51.374,-50.444,-54.794,-60.102,-50.996,-59.065,-60.102,-50.26,-53.39695
294,-10.076,-110.525,-107.995,-116.719,-103.032,-105.972,-108.291,-119.582,-109.818,-109.693,-107.965,-103.551,-112.56,-109.566,-126.295,-110.451,-112.428,-111.717,-108.621,-108.721,-110.954,-111.665,-126.295,-103.032,-110.7798
295,3.666,31.468,32.824,31.738,37.391,32.952,35.864,37.797,31.33,29.613,31.862,34.827,31.944,38.813,34.931,36.715,33.528,39.345,35.123,32.734,32.948,35.798,29.613,39.345,34.40385
296,-7.688,-81.021,-79.903,-79.751,-79.506,-81.694,-80.776,-84.559,-82.326,-81.726,-79.93,-81.482,-82.768,-82.076,-88.162,-74.743,-80.417,-82.031,-80.622,-81.891,-84.769,-79.604,-88.162,-74.743,-81.4368
297,-10.361,-113.951,-107.061,-108.804,-104.683,-116.314,-107.845,-112.981,-112.602,-108.186,-103.466,-106.787,-112.701,-116.888,-107.085,-115.395,-117.127,-119.018,-114.75,-114.37,-112.796,-103.696,-119.018,-103.466,-111.12775
298,6.253,63.341,49.108,62.256,60.648,54.506,55.325,57.791,62.389,59.628,54.232,53.744,95.514,85.463,59.336,56.373,59.817,63.59,62.551,63.029,52.835,57.398,49.108,95.514,61.27665
299,-5.669,-56.143,-58.195,-56.084,-61.782,-58.637,-54.929,-59.973,-61.849,-54.48,-58.993,-60.604,-71.192,-56.144,-52.431,-51.996,-55.97,-60.832,-52.988,-57.851,-60.894,-55.851,-71.192,-51.996,-58.08375
300,-9.824,-107.341,-100.46,-107.326,-96.866,-117.867,-102.37,-107.576,-114.867,-113.383,-103.749,-107.607,-118.039,-114.985,-108.848,-114.242,-104.433,-108.775,-110.884,-104.375,-115.21,-115.534,-118.039,-96.866,-109.3698
301,-6.634,-86.566,-74.32,-84.547,-79.587,-92.092,-75.7,-85.913,-90.306,-80.012,-77.59,-88.558,-75.234,-78.135,-75.093,-87.258,-78.45,-79.042,-86.002,-77.796,-75.494,-81.359,-92.092,-74.32,-81.1244
302,-2.35,-41.612,-45.573,-42.691,-38.67,-42.926,-36.71,-38.785,-44.148,-45.133,-35.6,-38.7,-42.11,-41.758,-39.146,-40.001,-40.72,-41.699,-38.174,-42.808,-42.703,-42.281,-45.573,-35.6,-41.0168
303,-2.976,-43.115,-49.354,-45.826,-40.316,-46,-34.626,-40.747,-43.332,-41.938,-38.255,-39.651,-42.348,-40.139,-39.567,-44.187,-42.668,-43.455,-45.028,-39.899,-42.008,-40.646,-49.354,-34.626,-41.9995
304,-7.06,-77.177,-77.449,-75.386,-77.664,-77.983,-75.737,-76.738,-77.11,-79.327,-73.169,-76.082,-77.365,-76.167,-74.897,-76.895,-75.038,-80.949,-75.728,-75.473,-73.097,-77.602,-80.949,-73.097,-76.4928
305,3.725,32.198,33.406,33.728,29.354,31.772,32.86,28.909,30.288,30.145,32.236,32.981,27.583,31.878,32.56,36.294,30.29,33.854,33.121,31.435,34.346,33.279,27.583,36.294,32.01595
306,-5.563,-54.934,-56.429,-57.433,-54.901,-61.734,-56.903,-54.913,-52.751,-54.781,-58.086,-50.435,-53.931,-58.292,-61.893,-54.817,-59.622,-51.422,-53.87,-58.01,-54.449,-55.475,-61.893,-50.435,-56.00735
307,-8.124,-86.392,-86.916,-84.731,-82.342,-86.289,-85.889,-87.175,-87.838,-94.668,-82.374,-85.045,-85.407,-86.718,-87.133,-88.51,-83.213,-87.523,-86.891,-85.056,-85.428,-87.899,-94.668,-82.342,-86.35225
308,0.551,-6.611,-4.651,-5.832,-5.474,-6.65,-5.62,-7.649,-5.24,-5.992,-5.052,-5.575,-4.936,-6.115,-6.507,-6.993,-5.7,-6.226,-6.696,-6.577,-3.854,-4.038,-7.649,-3.854,-5.76885
309,2.12,12.432,7.289,12.925,12.371,8.207,9.008,10.928,10.982,9.813,11.956,9.647,11.877,16.954,10.837,11.04,8.83,12.589,13.77,15.735,12.222,4.333,4.333,16.954,11.06565
310,-6.368,-65.133,-63.008,-65.449,-64.366,-65.444,-66.4,-65.037,-62.281,-66.413,-67.287,-64.471,-66.095,-66.604,-62.156,-61.001,-64.701,-66.068,-63.344,-64.801,-64.788,-63.339,-67.287,-61.001,-64.65265
311,-8.604,-92.303,-86.087,-89.223,-87.538,-93.389,-88.552,-89.955,-91.04,-91.117,-87.266,-84.77,-89.57,-91.808,-96.588,-88.52,-88.529,-92.196,-90.345,-88.482,-93.614,-89.446,-96.588,-84.77,-89.90175
312,1.225,1.41,0.429,1.077,1.681,-1.126,0.769,1.64,1.047,0.659,0.514,1.624,-0.514,1.936,0.756,-0.261,2.317,0.014,2.229,3.736,1.842,0.935,-1.126,3.736,1.0652
313,-10.983,-121.61,-124.076,-109.396,-124.221,-124.916,-124.084,-117.542,-119.865,-124.273,-124.051,-125.447,-124.706,-121.656,-122.534,-125.582,-118.793,-123.959,-122.71,-110.419,-124.54,-124.653,-125.582,-109.396,-121.87115
314,-7.595,-99.009,-97.157,-94.173,-102.423,-83.839,-84.583,-96.029,-99.813,-95.033,-80.43,-104.529,-101.303,-93.866,-79.778,-96.403,-80.835,-103.398,-92.406,-86.836,-78.49,-90.676,-104.529,-78.49,-92.1
315,1.289,2.183,-2.679,-1.101,-1.376,-1.027,0.703,2.004,4.764,0.152,0.868,0.633,1.341,1.03,3.143,0.866,1.898,2.641,0.537,3.413,1.853,-0.966,-2.679,4.764,0.93485
316,-2.694,-26.1,-35.735,-33.309,-29.829,-30.463,-33.377,-28.191,-23.762,-31.667,-31.233,-30.287,-23.101,-28.816,-32.237,-30.19,-32.539,-31.293,-22.524,-27.397,-27.253,-24.193,-35.735,-22.524,-29.3698
317,-3.418,-33.349,-38.217,-41.21,-36.185,-38.285,-36.091,-36.36,-37.403,-42.122,-38.744,-38.85,-36.967,-37.515,-38.799,-38.104,-38.063,-36.329,-33.059,-37.342,-39.467,-38.072,-42.122,-33.059,-37.8592
318,-0.84,-18.01,-18.351,-20.377,-21.526,-20.249,-19.949,-20.39,-20.903,-18.021,-20.212,-19.075,-19.259,-23.183,-19.63,-21.935,-18.237,-21.815,-17.967,-23.25,-20.557,-18.266,-23.25,-17.967,-20.1576
319,-2.749,-27.872,-32.99,-31.306,-32.206,-34.341,-32.414,-32.982,-31.654,-31.921,-32.058,-32.369,-32.312,-34.72,-31.54,-32.608,-31.901,-30.066,-32.544,-34.748,-32.576,-32.352,-34.748,-30.066,-32.4804
320,-7.218,-75.6,-79.039,-74.783,-75.033,-79.418,-75.283,-78.408,-79.581,-78.558,-76.168,-75.947,-76.966,-79.598,-79.89,-77.885,-76.328,-79.167,-76.448,-79.313,-76.096,-78.159,-79.89,-74.783,-77.6034
321,3.196,25.686,25.76,26.89,24.88,25.474,26.325,22.636,25.654,23.081,24.345,26.751,19.8,26.314,23.463,29.303,25.264,25.126,27.307,25.524,28.042,26.939,19.8,29.303,25.4439
322,3.509,29.538,28.343,31.321,35.856,36.204,36.712,30.119,34.024,35.355,34.154,36.363,37.487,30.823,32.861,32.768,29.452,33.803,32.709,32.63,33.714,38.18,28.343,38.18,33.6439
323,-0.852,-2.489,2.248,-0.277,-5.091,-2.221,0.329,-0.805,3.443,4.488,1.021,0.563,4.014,-3.233,1.693,3.441,-1.88,3.105,1.586,0.923,2.833,1.993,-5.091,4.488,0.90865
324,-1.374,-7.8,-6.501,-5.038,-4.719,-6.358,-6.2,-10.074,-8.767,-8.167,-7.271,-6.837,-6.424,-7.058,-5.562,-7.384,-5.961,-3.938,-6.013,-6.465,-3.522,-6.748,-10.074,-3.522,-6.45035
325,7.924,83.935,81.877,78.071,77.306,83.694,79.919,83.618,81.867,82.409,82.652,85.151,83.223,81.705,84.165,74.858,82.182,90.227,74.52,86.438,81.393,83.358,74.52,90.227,81.93165
326,-2.419,-16.108,-17.761,-17.814,-14.546,-23.43,-21.162,-23.055,-19.361,-14.594,-13.519,-14.177,-16.75,-11.424,-14.563,-19.688,-13.329,-12.253,-19.51,-19.407,-18.021,-13.378,-23.43,-11.424,-16.8871
327,-2.23,-16.108,-20.464,-17.542,-17.037,-22.43,-14.841,-20.716,-13.907,-16.528,-18.988,-14.091,-19.78,-20.103,-15.023,-18.647,-16.394,-13.949,-21.264,-16.574,-24.563,-14.145,-24.563,-13.907,-17.8493
328,0.389,1.226,-0.338,-4.324,2.559,-6.169,-2.469,-1.878,-1.786,-2.219,-5.077,0.137,-1.282,-4.413,-3.13,-5.852,-1.689,3.377,-6.59,-5.467,-4.628,-8.26,-8.26,3.377,-2.9749
329,4.94,48.29,46.368,45.534,47.101,47.854,48.172,47.856,49.802,47.202,50.183,50.243,49.608,48.28,50.642,47.331,47.907,46.511,47.414,47.555,50.086,47.905,45.534,50.642,48.1777
330,5.549,55.338,55.165,52.775,56.684,54.59,54.743,54.166,53.629,55.372,57.296,57.301,55.987,55.552,53.941,56.986,55.244,54.801,52.609,54.237,54.781,54.46,52.609,57.301,55.01595
331,-1.732,-8.173,-11.559,-5.287,-6.616,-8.741,-7.543,-9.599,-4.875,-5.999,-7.965,-3.52,-10.357,-8.511,-12.415,-15.207,-8.116,-6.908,-7.838,-5.213,-7.59,-11.048,-15.207,-3.52,-8.24535
332,0.661,5.585,3.891,10.199,4.399,5.291,2.314,3.452,13.312,9.07,9.415,6.833,6.58,2.942,7.139,9.118,10.009,14.031,7.266,8.603,6.123,7.709,2.314,14.031,7.3848
333,-5.96,-59.732,-60.471,-59.171,-58.695,-59.984,-57.812,-58.91,-60.271,-60.611,-61.095,-57.853,-59.58,-61.058,-60.484,-59.107,-57.539,-61.578,-58.33,-59.217,-60.474,-60.798,-61.578,-57.539,-59.6519
334,-1.57,-27.414,-25.666,-24.751,-27.138,-26.342,-27.424,-27.115,-27.283,-28.974,-27.246,-26.777,-27.791,-29.816,-27.287,-26.551,-23.681,-26.255,-27.661,-26.641,-26.645,-26.8,-29.816,-23.681,-26.8922
335,-3.558,-37.882,-37.423,-35.765,-36.978,-37.301,-35.8,-36.085,-41.255,-35.763,-37.424,-35.451,-39.664,-39.55,-37.993,-38.788,-38.869,-35.355,-37.396,-37.97,-39.904,-34.835,-41.255,-34.835,-37.47845
336,-4.098,-42.324,-45.758,-46.898,-44.227,-46.509,-43.736,-43.704,-45.219,-46.57,-45.624,-42.118,-45.785,-43.081,-44.907,-45.122,-43.637,-41.574,-45.18,-42.997,-45.96,-42.966,-46.898,-41.574,-44.5786
337,6.781,69.852,66.619,68.081,66.381,68.628,71.635,67.482,69.498,64.947,69.819,68.872,69.314,70.677,68.122,66.351,67.612,71.006,71.417,70.104,67.593,71.517,64.947,71.635,68.78375
338,-2.988,-23.139,-27.795,-28.073,-28.761,-31.412,-23.335,-27.119,-23.652,-30.727,-24.898,-22.092,-23.621,-20.893,-22.04,-28.033,-25.322,-28.344,-25.56,-26.292,-23.347,-29.297,-31.412,-20.893,-26.03065
